Cowan Liebowitz & Latman P.C. |BLACKSTONE TM L.L.C.|LAUNCH PAD|AMAZON LAUNCHPAD|Amazon Technologies Inc.|76183130|90384793|x|2022-02-15
AXCEL LAW PARTNERS |Blink Ledger Systems Inc.|BLINK|BLYNK|Apex Capital Corp|88217102|88694482|x|2022-02-15
BLOOD BROTHERS LLC |BLOOD BROTHERS LLC|BLOOD BROTHERS|BLOOD BROTHERS BREWING|Blood Brothers Brewing Inc.|85965350|90348613|x|2022-02-15
BLUE SQUIRREL MARKETS INC. |Blue Squirrel Markets Inc.|LOCOS ONLY|LOCAS ONLY|LA PALMA LLC|88664675|88926482|x|2022-02-15
Funkhouser Vegosen Liebman & Dunn Ltd. |BLUEDOG DESIGN LLC|GLOBAL SAFARI|CYBER SAFARI|Cyber Safari Inc|78583188|90390199|x|2022-02-15
KAUFMAN & CANOLES |BlueLight Health Inc.|BLUELIGHT HEALTH|BLUE LIGHTS CAMPAIGN|Blue Light Campaign Inc.|90225328|90398370|x|2022-02-15
LAMPEL & ASSOCIATES P.C. |BNL ILLINOIS HOLDING CORPORATION|BRUNCH CAFE|BETTER VIBES BRUNCH CAFE|The Better Box LLC|88789880|88939195|x|2022-02-15
THE LAW OFFICE OF ANNE W HULECKI |BodiMojo Inc.|MOXIE MOMS|MOXYTHERAPY|Gilliam Colleen|86187112|90612615|x|2022-02-15
AEON Law PLLC |Booginhead LLC|QUARANTOT|QUARAN-TEE|RSP International|88839863|88881063|x|2022-02-15
LUCAS & MERCANTI LLP |BOOST S.P.A.|APPEEL|GLASSAPEEL|Creative Media Products LLC|79265713|88650509|x|2022-02-15
Thompson Hine LLP |BOP RESTON F LLC|THE EDMUND|DE EDMUND|Mortimer LaVon Debra|88732282|90431600|x|2022-02-15
Seed IP Law Group LLP |BOXLIGHT INC.|OKTOPUS|OCTOPUS ENERGY|Octopus Energy Group Limited|86537608|79292454|x|2022-02-15
HOWARD & HOWARD ATTORNEYS PLLC |Boyd Gaming Corporation|B RELAXED|BRELAXXED|Relaxed Inc.|77405577|90455627|x|2022-02-15
HOWARD & HOWARD ATTORNEYS PLLC |BOYD GAMING CORPORATION|FALCON DINER|FALCON'S CENTRAL|Falcon's Treehouse LLC|76569506|90894106|x|2022-02-15
Sheridan Ross P.C. |BOYLE JESSIE J|HI LITTLE ONE|HELLO LITTLE ONE|Chase Lucy A.|87061968|90442508|x|2022-02-15
THE CATER FIRM |BrandNice Inc.|CLUB QUARANTINE|QUARAN-TEE|RSP International|88843483|88881063|x|2022-02-15
CANTOR COLBURN LLP |BRASSERIE DISTILLERIE DU MONT BLANC|MONT BLANC|CLOS MONT-BLANC|BODEGAS CONCAVINS S.A.|78215087|90465398|x|2022-02-15
GREENSFELDER HEMKER & GALE PC |Brecht's Database Solutions Inc.|EMBRACE|EMBRACE|ThoughtSpot Inc.|87668157|88812954|x|2022-02-15
ERIK M. PELTON & ASSOCIATES PLLC |BRITE AND CLEAN INC.|BRITEWIPES|BRIGHT WIPE|Optica Life Accessories Limited|87384720|90390992|x|2022-02-15
Law Office of Cynthia R. Adwere |Broekmeulen Licenties B.V.|JOBE|YOBBI|Ningbo Shengqiang Chenyi Electronic Technology Co. Ltd.|79283652|90355433|x|2022-02-15
BURYS JOHN |Burys John|THE QUARANTINE KID|QUARAN-TEE|RSP International|88850925|88881063|x|2022-02-15
Lovitz IP Law PC |Busiek Kurt D|ASTRO CITY|ASTRO CITY|SEGA CORPORATION|86240741|79305259|x|2022-02-15
BUZZSAW STUDIOS INC. |Buzzsaw Studios Inc.|ADOBOLOCO|LOCO|TEAIP LLC|87470576|88869516|x|2022-02-15
Jonathan G. Morton |Cai Xiaomin|SOULYIS|SOULYS|Demmer Doodles LLC|90220258|90489423|x|2022-02-15
"BUCHALTER NEMER, A PROFESSIONAL CORPORAT"|CAMACHO'S INC.|CAMACHO'S|K-MACHO'S|K Macho's Mexican Restaurant & Cantina LLC|85550365|90533747|x|
Bardazzi |CAMINITI DOMENICO|DOGI|DOGIDOLI|Shenzhen Hanwenxuan Technology Co. Ltd.|79261751|88477196|x|2022-02-15
FROST BROWN TODD LLC |CANDLE-LITE COMPANY LLC|YOUR STYLE. YOUR SCENT. YOUR SPACE.|SCENT YOUR SPACE|Aroma Retail L.L.C.|87549030|90475230|x|2022-02-15
FROST BROWN TODD LLC |CANDLE-LITE COMPANY LLC|YOUR STYLE. YOUR SCENT. YOUR SPACE.|SCENT YOUR SPACE|Aroma Retail L.L.C.|87549030|90475369|x|2022-02-15
Loeb & Loeb LLP |CARDINAL LABORATORIES LLC.|TICK TERMINATOR|TERMINATOR|ShowCoat Solutions LLC|74279729|90315318|x|2022-02-15
Loeb & Loeb LLP|"CARDINAL LABORATORIES, LLC."|TICK TERMINATOR|TERMINATOR|"ShowCoat Solutions, LLC"|74279729|90315318|x|
GROSSMAN TUCKER PERREAULT & PFLEGER PLLC |Carl Mertens International GmbH|MERTENS|MURTENZE|Wei Guojun|79010562|90664167|x|2022-02-15
CARROLL AARON H |Carroll Aaron H|RECOLLECTION EST. 2020|RECOLLECTION|The RealReal Inc.|90194892|90376195|x|2022-02-15
GARDNER GROFF GREENWALD & VILLANUEVA PC |CASE-MATE INC.|TITAN|TITAN|ATEME|85393961|79126700|x|2022-02-15
LegalForce RAPC Worldwide P.C. |Castano Jairo|TKB|TKB|TKB Automotive Parts LLC|86282839|90677754|x|2022-02-15
LegalForce RAPC Worldwide P.C. |Castano Jairo|TKB|TKB|TKB Automotive Parts LLC|86282839|90677768|x|2022-02-15
BUCHALTER APC |Castlewood Apparel Corp.|PESCA|VIDA Y PESCA|Rego Jose|88622940|88696807|x|2022-02-15
BURNS & LEVINSON LLP |Catalyst Restaurant LLC|CATALYST|CATALYST ARTS ENTERTAINMENT|Catalyst Arts LLC|88715137|90038007|x|2022-02-15
Thompson Coburn LLP |CAULEY JEFFREY RYAN|UPWARD SMILES|UPSMILES|SmileStudios Inc|86129177|90006845|x|2022-02-15
Wolters Kluwer |CCH INCORPORATED|APPEAL|GLASSAPEEL|Creative Media Products LLC|72207187|88650509|x|2022-02-15
DWIGHT LAW GROUP |Cell Block 3 Collective LLC|COBALT QRTRS|KOBALT|LF LLC|87429739|87569742|x|2022-02-15
HARNESS DICKEY & PIERCE PLC |CELLTRION INC.|EMBRACELIFE|EMBRACE|ThoughtSpot Inc.|88758725|88812954|x|2022-02-15
NCS Pearson Inc. |CERTIPORT INC.|IC 3|IC3 INSTITUTE|IC3 Institute Inc.|76283587|90083425|x|2022-02-15
Levenfeld Pearlstein LLC |Chade Fashions Inc.|ESSENCE COOL|ESSENCE WIGS|Essence Wigs Inc|85157194|90264012|x|2022-02-15
"Levenfeld Pearlstein, LLC"|"Chade Fashions, Inc."|ESSENCE COOL|ESSENCE WIGS|Essence Wigs Inc|85157194|90264012|x|
HANNAH TIEN |Chang Dah-Tsyr|PENETA|PINETA|PINETA ZOOTECNICI S.A.S. Dl SPAGNI LOREDANA & C.|88188885|79292332|x|2022-02-15
Ladas & Parry LLP |CHAPELSMITH PTY. LTD.|SCENTED SPACE|SCENT YOUR SPACE|Aroma Retail L.L.C.|77886249|90475230|x|2022-02-15
Ladas & Parry LLP |CHAPELSMITH PTY. LTD.|SCENTED SPACE|SCENT YOUR SPACE|Aroma Retail L.L.C.|77886249|90475369|x|2022-02-15
Miller & Martin PLLC |Chattem Inc.|MAN UP|MANUP|Nick Gordon|85863344|88663802|x|2022-02-15
JONES IP LAW LLC |Choose Goodness LLC|CHOOSE GOODNESS|CHOOSING GOODNESS PLAY TIME|Choosing Goodness LLC|86302398|90425945|x|2022-02-15
JONES IP LAW LLC |Choose Goodness LLC|CHOOSE GOODNESS|CHOOSING GOODNESS PLAY TIME|Choosing Goodness LLC|86303390|90425945|x|2022-02-15
JONES IP LAW LLC |Choose Goodness LLC|WHEN YOU CHOOSE CHOOSE GOODNESS|CHOOSING GOODNESS PLAY TIME|Choosing Goodness LLC|86302959|90425945|x|2022-02-15
Troutman Pepper Hamilton Sanders LLP |CHOW TAI FOOK JEWELLERY COMPANY LIMITED|ENZO|ENZO ATTINI|KADRIU ALFRED|85459948|90510815|x|2022-02-15
CHRIS CHRISTMAS |Chris Christmas|TWO HYPE ACTION WARE|2HYPE|2HYPE CORP.|86272436|90128808|x|2022-02-15
CHRISTOPHER DOBBS |Christopher Dobbs|DRIP APPAREL|DRIP NEW YORK|Drip New York Inc.|88078089|88173726|x|2022-02-15
WESTERMAN HATTORI DANIELS & ADRIAN LLP |Chronomite Laboratories Inc.|KWIK-CON|KWIKON|Ipex Branding Inc.|90450147|90477004|x|2022-02-15
GODFREY & KAHN S.C. |CIOX HEALTH LLC|IOD|IOD|Palmerston Limited|78968457|88326812|x|2022-02-15
Eastman & McCartney LLP |CIRRASCALE CORPORATION|FOREST|THEMEFOREST|Envato Pty Ltd|85641848|79227771|x|2022-02-15
The Tech Law Group P.C. |Cleary Sheri|HISJEWELSCREATIONS|HIS-JULES PURPOSE|Julie-Ann Simpson|86939173|90671857|x|2022-02-15
THE LAW OFFICE OF MICHAEL C. MASON |CLM Consulting|UD I AM UNDERDOG|FLY UNDERDOG|BriQ Media Group LLC|87493229|90148650|x|2022-02-15
Muncy Geissler Olds & Lowe P.C. |CLYDE PROCESS LIMITED|ROTO FEED|ROTO-FEED|Haver & Boecker OHG|74304139|79296820|x|2022-02-15
CMBA |CMBA|D & S DESIGNS|D·S|Jianqiu Wu|88743757|90173144|x|2022-02-15
SMIRMAN IP LAW PLLC |CMP Group Limited|OCTOPUS|OCTOPUS ENERGY|Octopus Energy Group Limited|88769264|79292454|x|2022-02-15
Holley & Menker PA |Cobalt Project S.A.|COBALT|KOBALT|LF LLC|79190194|87569742|x|2022-02-15
Coda Octopus Group Inc. |Coda Octopus Group Inc.|OCTOPUS|OCTOPUS ENERGY|Octopus Energy Group Limited|78665165|79292454|x|2022-02-15
Coda Octopus Group Inc. |Coda Octopus Group Inc.|OCTOPUS|OCTOPUS ENERGY|Octopus Energy Group Limited|78665336|79292454|x|2022-02-15
Kelly IP LLP |Cognition Corporation|COCKPIT|ACTIVECOCKPIT|Bosch Rexroth AG|87375271|79302843|x|2022-02-15
Westerman Hattori Daniels & Adrian Llp |COMERCIALIZADORA ANDES SECRET LIMITADA|ANDES SECRET|ANDES SECRET|ANDES SECRET SPA|86673083|90605321|x|2022-02-15
Westerman Hattori Daniels & Adrian Llp |COMERCIALIZADORA ANDES SECRET LIMITADA|ANDES SECRET|ANDES SECRET|ANDES SECRET SPA|86673108|90605321|x|2022-02-15
MERCHANT & GOULD P.C. |CommScope Technologies LLC|OCTOPUS|OCTOPUS ENERGY|Octopus Energy Group Limited|88064268|79292454|x|2022-02-15
Lazouski IP LLC |COMPACT INTERNATIONAL|SWISS EAGLE|SWISS EAGLE LIVE SWISS SINCE 1961|Compact Impex Private Limited|76587956|90438515|x|2022-02-15
AMSTER ROTHSTEIN & EBENSTEIN LLP |Congoleum Corporation|IMPACT|IMPACTO|Impacto Protective Products Inc.|86249959|87430666|x|2022-02-15
CONLEY ANGELA |Conley Angela|ANGIEBEE'S CATERING|BEE'S CATERING|Pierce Brittany|90047536|90211879|x|2022-02-15
HOWARD & HOWARD ATTORNEYS PLLC |Continental Cafe LLC|RE:FRESH|REFRESH SIPS & EATS|Brown Vending Company|87512566|90474969|x|2022-02-15
DEMPSEY LAW FIRM LLP |Continental Girbau Inc.|GIRBAU INDUSTRIAL|GIRBAU GENIUS|GIRBAU S. A.|87336444|79311318|x|2022-02-15
TELLABS OPERATIONS INC. |CORIANT OPERATIONS INC.|TITAN|TITAN|ATEME|73762337|79126700|x|2022-02-15
CORVIAS GROUP LLC |Corvias Group LLC|YOUR HOME|YOUR HOME YOUR NEIGHBORHOOD|CP Real Investments LLC|86205954|90075982|x|2022-02-15
"LEGENDS LAW GROUP, PLLC"|CORVUSON INVESTMENTS LIMITED|TIGON|TIGEN|Tigen Pharma SA|87467274|79311144|x|
Cowboy Lifestyle Network LLC |Cowboy Lifestyle Network LLC|CLN|SHEHUSTLER BY CLN|SheHustler Inc.|85342606|90482012|x|2022-02-15
MIDDLETON REUTLINGER |CP Cases Limited|AMAZON CASES|AMAZON|Amazon Technologies Inc.|77627163|86315391|x|2022-02-15
MIDDLETON REUTLINGER |CP Cases Limited|AMAZON CASES|AMAZON|Amazon Technologies Inc.|77627163|86315405|x|2022-02-15
CREDIT WISE ADVISORS LLC |CREDIT WISE ADVISORS LLC|WISE BUSINESS LOANS|WISEBUSINESS|WISE PAYMENTS LIMITED|86490163|90538349|x|2022-02-15
COOLEY LLP |Crown Agents Limited|CROWN AGENTS|CROWN AGENTS BANK|CROWN AGENTS BANK LIMITED|86175603|79280967|x|2022-02-15
VESTED LAW LLP |Crown Agents Limited|CROWN AGENTS|CROWN AGENTS BANK|CROWN AGENTS BANK LIMITED|88425624|79280967|x|2022-02-15
AMSTER ROTHSTEIN & EBENSTEIN LLP |Crunchy Munchies LLC|GROWNUSA|GRWN|Steward Alee-Sha|88069770|88443019|x|2022-02-15
CURRINGTON KEN A |Currington Ken A|TRUTHPASTE|TRUTH PASTE|All One God Faith Inc.|86385945|90211084|x|2022-02-15
Cermak Nakajima & McGowan LLP |DAINICHISEIKA COLOR & CHEMICALS MFG. CO. LTD.|DAISOLBOND|DAISO|Daiso Industries Co. Ltd.|85337562|88115585|x|2022-02-15
Hamre Schumann Mueller & Larson P.C. |DAISO CO. LTD.|DAISOGEL|DAISO|Daiso Industries Co. Ltd.|76431353|88115585|x|2022-02-15
Hamre Schumann Mueller & Larson P.C. |DAISO CO. LTD.|DAISOPAK|DAISO|Daiso Industries Co. Ltd.|76431364|88115585|x|2022-02-15
Ferdinand IP LLC |DAN DEE INTERNATIONAL HOLDINGS INC.|PUSH N' POP|PUSH POPOP|Shenzhen Ruishide Technology Co.Ltd.|85168986|90572226|x|2022-02-15
Gili Gibli Law Firm PLLC |Daniel Hararri|WHATS UP USA|WASSUP WORLD|GROUP TRAVEL NETWORK INC.|86232506|90121260|x|2022-02-15
Davenport Michael D. |Davenport Michael D.|ISLAND GIRL|ISLAND GIRL PRODUCTION|Island Girl Production LLC|86706488|90086129|x|2022-02-15
ALISON G. CARLSON |David Ippolito|THAT GUITAR MAN|GUITAR MAN|J&R Adventures LLC|86374458|90155162|x|2022-02-15
Brinks Hofer Gilson & Lione |DAVIS WIRE PUEBLO CORPORATION|STANDARD|SWIFT CLOSETS|Amado Brian Robert|71605197|90689413|x|2022-02-15
STOEL RIVES LLP |Daz Productions Inc.|TAFI|TAFFY|CYBER GROUP STUDIOS|88413347|79298723|x|2022-02-15
Stoel Rives LLP |Daz Productions Inc.|TAFI|TAFFY|CYBER GROUP STUDIOS|88295020|79298723|x|2022-02-15
STOEL RIVES LLP |Daz Productions Inc.|TAFI AVATARS|TAFFY|CYBER GROUP STUDIOS|88295023|79298723|x|2022-02-15
STOEL RIVES LLP |Daz Productions Inc.|TAFI AVATARS|TAFFY|CYBER GROUP STUDIOS|88413353|79298723|x|2022-02-15
Oliff PLC |DECKEL MAHO Pfronten GmbH|DMG MORI THERMAL CONTROL|DMG MORI CASTECH|DMG MORI CO. LTD.|79169251|79271254|x|2022-02-15
WIDERMAN MALEK PL |Dental Connections Unlimited LLC|IT'S ALL CONNECTED|IT'S ALL CONNECTED|Collective Heritage Institute Inc.|88701432|90372998|x|2022-02-15
U.S. ARMY LEGAL SERVICES AGENCY |Department of the Army|ARL|ARL|Applied Research Laboratories of South Florida LLC|85608279|90471952|x|2022-02-15
U.S. ARMY LEGAL SERVICES AGENCY |Department of the Army|ARL|ARL|Applied Research Laboratories of South Florida LLC|85608279|90471990|x|2022-02-15
Toerek Law |Design Room Inc.|RECURRENCY|RECURRENCY|Recurrency Inc.|85795989|90089020|x|2022-02-15
ANTHEA LEE |DESONIC Electronic Co. Ltd|CARBRO|CARBOCERAMIC|The Kanvas Company Inc.|86192309|88478931|x|2022-02-15
Tong Rea Bentley & Kim LLC |Dialight Corporation|MICRO LED|SAMSUNG MICRO LED|Samsung Electronics Co. Ltd.|74410661|90132834|x|2022-02-15
Foley & Lardner Llp |Dieffenbacher GmbH Maschinen-und Anlagenbau|CPS+|CPS|MANAC TRAILERS USA INC.|86748256|90029180|x|2022-02-15
WOLF GREENFIELD & SACKS P.C. |DIESEL DIRECT LLC|PURE ENERGY|PURE|PURE Oil Jobbers Cooperative Inc.|86838022|90380840|x|2022-02-15
WOLF GREENFIELD & SACKS P.C. |DIESEL DIRECT LLC|PURE ENERGY|PURE|PURE Oil Jobbers Cooperative Inc.|86838071|90380840|x|2022-02-15
Arent Fox LLP |Discovery Communications LLC|DISCOVERY HEALTH|DISCOVERY HEALTH PARTNERS|Launchpoint Ventures LLC|78944794|90502020|x|2022-02-15
Arent Fox LLP |Discovery Communications LLC|DISCOVERY HEALTH|DISCOVERY HEALTH PARTNERS|Launchpoint Ventures LLC|78944794|90502049|x|2022-02-15
Arent Fox LLP |Discovery Communications LLC|DISCOVERY HEALTH|DISCOVERY HEALTH PARTNERS|Launchpoint Ventures LLC|78944794|90502270|x|2022-02-15
CARTER DELUCA & FARRELL LLP |DIVEMEX PRODUCE S.A. DE C.V.|ORGANIC REPUBLIC|ORGANO REPUBLIC|Sales Peak Inc|88201030|90367131|x|2022-02-15
SEALED AIR CORPORATION |DIVERSEY INC.|SUMMA|MISSION SUMMA|LG HOUSEHOLD & HEALTH CARE LTD.|77449712|88627654|x|2022-02-15
OLIFF PLC |DMG MORI Sales and Service Holding AG|DMG MORI|DMG MORI CASTECH|DMG MORI CO. LTD.|79152595|79271254|x|2022-02-15
COLE LAW GROUP LLC |Donaysia Carmichael|Q K QUEEN OF KOI' XOUTURE|KOI|KOI CBD LLC|90239866|90260709|x|2022-02-15
COLE LAW GROUP LLC |Donaysia Carmichael|Q K QUEEN OF KOI' XOUTURE|KOI|KOI CBD LLC|90239866|90260712|x|2022-02-15
INTELLECTUAL PROPERTY CONSULTING LLC |Dong Yunyun|VVP|VVP|Peng Qiyu|90178771|90250001|x|2022-02-15
DORANTES CARLOS |Dorantes Carlos|LA QUERENCIA|LA QUERENCIA|Rancho el Soyate S.P.R. de R.L.|85190874|90104843|x|2022-02-15
THE LAW OFFICE OF DAYNA THOMAS LLC |Double Scoop Ice Cream LLC|DOUBLE SCOOP ICE CREAM|AUTHENTIC TWO SCOOPS CREAMERY HOMEMADE ICE CREAM|Two Scoops Creamery LLC|88653749|90248443|x|2022-02-15
DSK Enterprises LLC |DSK Enterprises LLC|MANSCAPE BODY CARE FOR MEN|MANSCAPED|Manscaped LLC|87088003|88733992|x|2022-02-15
DUNLOP MANUFACTURING INC. |Dunlop Manufacturing Inc.|PERFORMANCE IS EVERYTHING|PERFORMANCE IS EVERYTHING|Audix Corporation|88008484|90451682|x|2022-02-15
LAZOUSKI IP LLC |Dutch Passion Holding B.V.|SEED STOCKERS.COM|SEED SQUIRREL|Snyder Drew N|79301810|90565796|x|2022-02-15
FISHERBROYLES LLP |DVIGear Inc.|WILDCAT|WILDCAT|Commonwealth Scientific and Industrial Research Organisation|90318780|79305714|x|2022-02-15
LEXERO LAW |Dynamic Nutrition & Athletics L.L.C.|JACKED!|JACKED FACTORY|Nutra Holdings Inc.|78643487|87587735|x|2022-02-15
EASY GROUP INC. |Easy Group Inc.|LUMIER|LOOMIER|Johnson Katherine Nicole|88851756|88902911|x|2022-02-15
WILSON SONSINI GOODRICH & ROSATI |Eight Sleep Inc.|EIGHT|8|WeAre8 Inc.|88241661|88258912|x|2022-02-15
FRANK MASSABKI |Elite IP Holdings LLC|IBANG|IBANG|Entourage IP Holdings LLC|90696863|90696881|x|2022-02-15
Emily International Business Inc |Emily International Business Inc|V&G|VG|Vida Glow Hold Co Pty Limited|90182998|79312246|x|2022-02-15
JOHNSON POPE BOKOR RUPPEL & BURNS LLP |ENERGY PROFESSIONALS LLC|KNOWLEDGE IS POWER|OUR KNOWLEDGE IS YOUR POWER|Williamsburg Electric Inc.|88126433|90181960|x|2022-02-15
ENTROPY WINE GROUP |Entropy Wine Group|PLACEBO|PLACEBO|DFT Entertainment LLC|86395986|90241234|x|2022-02-15
Parker Poe Adams & Bernstein LLP |Epic Games Inc.|UNREAL ENGINE|DEALER INNOVATIONS|Dealer Innovations LLC|85889289|90322433|x|2022-02-15
PARKER POE ADAMS & BERNSTEIN LLP |Epic Games Inc.|UNREAL ENGINE|DEALER INNOVATIONS|Dealer Innovations LLC|87709072|90322433|x|2022-02-15
PARKER POE ADAMS & BERNSTEIN LLP |Epic Games Inc.|UNREAL ENGINE|DEALER INNOVATIONS|Dealer Innovations LLC|88392282|90322433|x|2022-02-15
MUNCK WILSON MANDALA L.L.P. |Equibrand Corporation|POWERLINE 4|POWERLINE|ORION ROPEWORKS LLC|76415545|90041417|x|2022-02-15
Best Best & Krieger LLP |Ernie Ball Inc.|STINGRAY|STING RAY|Team SR2 LLC|78113665|90441587|x|2022-02-15
Nixon & Vanderhye P.C. |ESAB GROUP CANADA INC.|OCTOPUZ|OCTOPUS ENERGY|Octopus Energy Group Limited|86183381|79292454|x|2022-02-15
FOLEY & LARDNER LLP |Essilor Laboratories of America Inc.|ESSILOR PERIMETER|ESSILOR SEE MORE. DO MORE.|ESSILOR INTERNATIONAL|76694917|79310627|x|2022-02-15
FOLEY & LARDNER LLP |Essilor of America Inc.|ESSILOR ULTIMATE LENS PACKAGE|ESSILOR SEE MORE. DO MORE.|ESSILOR INTERNATIONAL|88151886|79310627|x|2022-02-15
Ladas & Parry LLP |ESSILORLUXOTTICA|E ESSILOR LUXOTTICA|ESSILOR SEE MORE. DO MORE.|ESSILOR INTERNATIONAL|79261647|79310627|x|2022-02-15
EVERGREEN FILMS INC |Evergreen Films Inc.|EVERGREEN STUDIOS|EVRGRN CHANNEL|Triple Squirrels Inc|86012869|88812153|x|2022-02-15
Ziff Davis LLC |EVERYDAY HEALTH INC.|GME TODAY|GME|Tencent Holdings Limited|85150668|88488800|x|2022-02-15
"Dennemeyer & Associates, LLC"|EVONIK OPERATIONS GMBH|TEGINACID|TIGEN|Tigen Pharma SA|76340507|79311144|x|
ERICKSON KERNELL IP LLC |ExecuJet Charter Service Inc.|THE ULTIMATE IN PRIVATE JET TRAVEL|ULTIMATE AIR|Daniel J. Beers II|86418192|90004365|x|2022-02-15
PARSONS BEHLE & LATIMER |Executive Board Sports LLC|APEALZ|GLASSAPEEL|Creative Media Products LLC|85542559|88650509|x|2022-02-15
PARSONS BEHLE & LATIMER |Executive Board Sports LLC|APEALZ|GLASSAPEEL|Creative Media Products LLC|85542598|88650509|x|2022-02-15
PARSONS BEHLE & LATIMER |Executive Board Sports LLC|APEALZ|GLASSAPEEL|Creative Media Products LLC|86924993|88650509|x|2022-02-15
Harness Dickey & Pierce P.L.C. |F&M MAFCO INC.|NW|NW RAPID|Metso Outotec Finland Oy|77367711|79260555|x|2022-02-15
Harness Dickey & Pierce P.L.C. |F&M MAFCO INC.|NW|NW SERIES|Metso Outotec Finland Oy|77367711|79260551|x|2022-02-15
FRIEDMAN STROFFE & GERARD PC |F2 Partners LLC|NATTI|NATTY'S|Obshchestvo s ogranichennoy otvetstvennostyu NUTTIS|86876128|79292281|x|2022-02-15
FABRIC SEAL LLC |Fabric Seal LLC|FABRIC SEAL FOR LIFE'S LITTLE MESSES|MACHINE WASHABLE CHAIRS FOR LIFE'S LITTLE MESSES.|Ruggable LLC|88125062|90401233|x|2022-02-15
MARCAS ESTADOS UNIDOS |Fabrica de Jabon la Corona S.A. de C.V.|VENUS|VENUS MABLE|Shenzhen Siwolai Technology Co. Ltd.|76271359|90277203|x|2022-02-15
KILPATRICK TOWNSEND & STOCKTON LLP |Facebook Inc.|8|8|WeAre8 Inc.|88187087|88258912|x|2022-02-15
Kilpatrick Townsend & Stockton LLP |Fawziyya Sugai|CLOUD 9|CLOUD 9 A TINY TASTE OF HEAVEN|Pure Hothouse Foods Inc.|88508427|90149162|x|2022-02-15
BAKER and RANNELLS PA |Fellsmere Joint Venture LLC.|HEADWATERS ISLES|APPALACHIAN HEADWATERS|Appalachian Headwaters Inc.|85885819|90448711|x|2022-02-15
Fernandez Jeziel |Fernandez Jeziel|COFFEEHOLIC|COFFEEHOLIC HOUSE|Dien Chen|86490565|90391133|x|2022-02-15
Ferrah Steven J |Ferrah Steven J|FLI|FLI LIFE BY DESIGN|FLI LIFE LLC|88920868|90478125|x|2022-02-15
DITTHAVONG STEINER & MLOTKOWSKI |Fine Agrochemicals Ltd.|CREST|LUMICREST|Corteva Agriscience LLC|87353362|90647103|x|2022-02-15
KILPATRICK TOWNSEND & STOCKTON LLP |FIRE & FLAVOR GRILLING CO. LLC|HERO|OUTDOORHERO|JJ Kent Incorporated|88437525|90243151|x|2022-02-15
Fleming David A. |Fleming David A.|EXERSEX|EXER|Exer Labs Inc.|87819930|90508202|x|2022-02-15
Florida Skin Center Inc. |Florida Skin Center Inc.|FLORIDA SKIN CENTER|SKIN CENTER OF SOUTH MIAMI|Dermcare Management LLC|77478766|90174249|x|2022-02-15
FLUID MOVEMENT LLC |Fluid Movement LLC|GROOVE|GROOVE TONICS|Groove Tonics LLC|90322893|90376864|x|2022-02-15
Sunstein LLP |Focusrite Audio Engineering Limited|IMPACT|IMPACTO|Impacto Protective Products Inc.|79200805|87430666|x|2022-02-15
Sunstein LLP |Focusrite Audio Engineering Limited|LAUNCH|LAUNCH+|Prysm Systems Inc.|79200804|90375794|x|2022-02-15
GALVIS & COMPANY LLC |FOE Foundation Inc.|FAMILY OVER EVERYTHING FOUNDATION|FAMILY OVER EVERYTHING AD|ALICIA DIMICHELE BOUTIQUE LLC|90002485|90094099|x|2022-02-15
AKERMAN LLP |Forever Umbrella LLC|QUARANTINE RADIO|QUARAN-TEE|RSP International|88867437|88881063|x|2022-02-15
FAEGRE DRINKER BIDDLE & REATH LLP |FORTEFINA CAPITAL PARTNERS LLC|FORTRESS BALANCE SHEET|FORTRESS CREDIT PROFESSIONALS|Fortress Inc.|90181979|90761877|x|2022-02-15
FAEGRE DRINKER BIDDLE & REATH LLP |FORTEFINA CAPITAL PARTNERS LLC|FORTRESS BALANCE SHEET|FORTRESS CREDIT PROFESSIONALS|Fortress Inc.|90181979|90763308|x|2022-02-15
MCCORMICK PAULDING & HUBER LLP |FRANKIE'S FIREHOUSE INTERNATIONAL INC.|FD|FD|Surf City Garage LLC|78648364|90377625|x|2022-02-15
FREDERICKS JULIANE |Fredericks Juliane|QUARANTINI QUARANTINY|QUARAN-TEE|RSP International|88845576|88881063|x|2022-02-15
FRENCHIE LIFE LLC |Frenchie Life LLC|FRENCHIE LIFE|FRENCHIE|FRENCHIE BULLDOG LLC|88323965|88364919|x|2022-02-15
FRENCHIE LIFE LLC |Frenchie Life LLC|FRENCHIE LIFE|FRENCHIE|FRENCHIE BULLDOG LLC|88323965|88364920|x|2022-02-15
FRENCHIE LIFE LLC |Frenchie Life LLC|FRENCHIE LIFE|FRENCHIE.COM|FRENCHIE BULLDOG LLC|88323965|88364927|x|2022-02-15
Erik M. Pelton & Associates PLLC |FRENCHIESTORE LLC|FRENCHIESTORE|FRENCHIE|FRENCHIE BULLDOG LLC|88050698|88364919|x|2022-02-15
Erik M. Pelton & Associates PLLC |FRENCHIESTORE LLC|FRENCHIESTORE|FRENCHIE|FRENCHIE BULLDOG LLC|88050698|88364920|x|2022-02-15
Erik M. Pelton & Associates PLLC |FRENCHIESTORE LLC|FRENCHIESTORE|FRENCHIE.COM|FRENCHIE BULLDOG LLC|88050698|88364927|x|2022-02-15
C. TUCKER WALDRUFF |FRIED POSSUM LLC|THE WHISKEY JAR|WHISKEY IN THE JAR|WHISKEY IN THE JAR LLC|86309887|90381234|x|2022-02-15
